,id,source,url
151,151,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-behaving-like-unruly-student-leader-says-uma-bharti/articleshow/111433310.cms'
152,152,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/no-one-weaker-than-lalu-yadav-bjps-giriraj-singh-on-rjd-chiefs-modi-govt-is-weak-jibe/videoshow/111535472.cms'
153,153,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/narendra-modi-speech-parliament-session-2024-live-rahul-gandhi-congress-india-hindu-lok-sabha/articleshow/111431618.cms'
154,154,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/ambadas-danves-suspension-a-one-sided-decision-and-pre-planned-conspiracy-uddhav-thackeray/articleshow/111432152.cms'
155,155,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-writes-to-prime-minister-modi-requests-him-to-lead-parliamentary-debate-on-neet/articleshow/111432007.cms'
156,156,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/uddhav-thackeray-defends-rahul-gandhi-says-bjp-does-not-have-monopoly-on-hinduism/videoshow/111431755.cms'
157,157,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/opposition-upset-as-first-time-non-congress-leader-a-chai-wala-became-pm-for-third-term-modi/articleshow/111431670.cms'
158,158,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/telangana-govt-to-waive-crop-loans-of-up-to-rs-one-lakh-on-july-18/articleshow/111814548.cms'
159,159,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/bjp-took-rs-60-crore-bribe-in-liquor-scam-via-electoral-bonds-aaps-sanjay-singh/videoshow/111431535.cms'
160,160,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/yatras-plots-add-to-fault-lines-in-poll-bound-haryana-congress/articleshow/111817432.cms'
161,161,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/pm-modis-systematic-bludgeoning-of-msmes-has-been-economic-catastrophe-congress/articleshow/111637293.cms'
162,162,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/what-was-wrong-in-saying-ask-congress-digvijaya-singh-on-rahul-gandhis-remark-in-parliament/articleshow/111420635.cms'
163,163,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/portions-of-rahul-gandhis-speech-in-lok-sabha-expunged/articleshow/111420767.cms'
164,164,b'Economic Times',b'https://economictimes.indiatimes.com/news/economy/policy/dream-budget-to-black-budget-revisiting-the-iconic-budgets-of-india/black-bugdet/slideshow/111230318.cms'
165,165,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/goa-chief-minister-seeks-rahul-gandhis-apology-on-his-remarks-in-lok-sabha/articleshow/111420093.cms'
166,166,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/pm-modi-to-address-lok-sabha-respond-to-motion-of-thanks-today/articleshow/111419748.cms'
167,167,b'Economic Times',b'https://economictimes.indiatimes.com/news/newsblogs/daily-news-and-latest-updates-parliament-lok-sabha-rajya-sabha-pm-modi-rahul-gandhi-lop-imd-weather-alert-rains-monsoon-hurricane-beryl-neet-protest-sc-indian-economy-live-2-july-2024/liveblog/111417596.cms'
168,168,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/assam-will-become-a-muslim-majority-state-by-2041-cm-himanta-biswa-sarma/articleshow/111881124.cms'
169,169,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/my-phone-has-been-hacked-by-pegasus-pdp-chief-mehbooba-muftis-daughter/articleshow/111636147.cms'
170,170,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/narendra-modi-busy-saving-his-govt-rahul-gandhi-flags-10-issues-in-first-15-days-of-nda/articleshow/111229494.cms'
171,171,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/bjp-will-bring-out-white-paper-on-demography-in-jharkhand-to-protect-tribal-lands-rights-shah/articleshow/111884713.cms'
172,172,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/kanwar-yatra-nameplate-row-they-want-to-finish-rights-of-muslims-dalits-alleges-mehbooba-mufti/videoshow/111885620.cms'
173,173,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/is-modis-policy-agenda-at-risk-in-new-parliament-heres-what-might-now-happen-to-some-of-his-key-plans/articleshow/111229294.cms'
174,174,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/assembly-elections/jharkhand/amit-shah-slams-rahul-gandhi-for-arrogance-despite-congs-defeat-in-lok-sabha-polls/articleshow/111889619.cms'
175,175,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-learned-mathematics-from-pakistan-assam-cm-himanta-biswa-sarma-mocks-congress-leader/videoshow/111890973.cms'
176,176,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/tamil-nadu-hooch-tragedy-nadda-writes-to-kharge-questions-congress-stoic-silence/articleshow/111228910.cms'
177,177,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/your-dedication-to-peoples-cause-is-an-inspiration-rahul-gandhi-greets-mallikarjun-kharge-on-birthday/articleshow/111897721.cms'
178,178,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-chosen-to-receive-oommen-chandy-award/articleshow/111900848.cms'
179,179,b'Economic Times',b'https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/airbus-and-tata-collaborate-to-launch-first-made-in-india-h125-helicopter-in-2026-south-asia-head-sunny-guglani/videoshow/111900853.cms'
180,180,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/kanwariyas-on-high-spirited-mode-as-sawan-begins-on-july-22-express-satisfaction-with-arrangements/videoshow/111901238.cms'
181,181,b'Economic Times',b'https://economictimes.indiatimes.com/mf/analysis/what-mirae-asset-mutual-fund-bought-and-sold-in-june-here-is-the-breakup/mf-watch/slideshow/111901202.cms'
182,182,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/sharad-pawar-leader-of-corruption-says-amit-shah-takes-aurangzeb-fan-club-jibe-at-uddhav/articleshow/111904442.cms'
183,183,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-akhilesh-hema-malini-owaisi-take-oath-as-lok-sabha-members/articleshow/111265802.cms'
184,184,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/congress-expresses-concern-over-increasing-terror-strikes/articleshow/111615261.cms'
185,185,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/after-top-leaders-join-congress-brs-reminds-rahul-gandhi-of-constitution/articleshow/111614912.cms'
186,186,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/pm-modi-five-ministers-lead-charge-seek-apology-from-rahul-gandhi/articleshow/111412910.cms'
187,187,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/anurag-thakur-starts-lok-sabha-debate-takes-a-dig-at-leader-of-opposition-rahul-gandhi/articleshow/111412780.cms'
188,188,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/no-button-here-says-speaker/articleshow/111412717.cms'
189,189,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-targeted-bjps-politics-of-hatred-not-hindus-aap-mp-malvinder-singh-kang-defends-lops-remarks/articleshow/111424858.cms'
190,190,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/quota-flip-flop-leaves-no-easy-way-for-karnataka-govt-congress/articleshow/111844572.cms'
191,191,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/cannot-be-expunged-from-peoples-memories-rjd-mp-manoj-jha-on-rahul-gandhis-remarks-in-parliament/articleshow/111424955.cms'
192,192,b'Economic Times',b'https://economictimes.indiatimes.com/news/international/world-news/trump-challenges-biden-to-debate-without-moderators-and-a-golf-match-teases-vp-kamala-harris/videoshow/111639082.cms'
193,193,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/unfortunate-that-rahul-gandhijis-statements-are-being-distorted-shiv-sena-ubt-leader-priyanka-chaturvedi/articleshow/111424632.cms'
194,194,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-to-be-the-leader-of-opposition-in-lok-sabha-congress-announces/videoshow/111266049.cms'
195,195,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/opposition-members-wave-copies-of-constitution-on-first-day-of-18th-lok-sabha/articleshow/111231759.cms'
196,196,b'Economic Times',b'https://economictimes.indiatimes.com/markets/stocks/news/indigo-among-4-stocks-with-upside-potential-of-up-to-34/stocks-that-rock/slideshow/111423506.cms'
197,197,b'Economic Times',b'https://economictimes.indiatimes.com/markets/stocks/news/these-5-sme-ipos-listed-in-h124-are-trading-at-least-300-above-issue-price-do-you-own-any/premium-ipos/slideshow/111423812.cms'
198,198,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/bjp-mla-bharath-shetty-booked-for-remarks-against-rahul-gandhi/articleshow/111638691.cms'
199,199,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/assam-will-become-a-muslim-majority-state-by-2041-cm-himanta-biswa-sarma/articleshow/111856802.cms'
200,200,b'The Hans India',b'https://www.thehansindia.com/news/national/tripura-tribal-party-supremo-meets-union-ministers-to-seek-support-for-indigenous-people-889439'
201,201,b'Social News XYZ',b'https://www.socialnews.xyz/2024/07/04/tripura-tribal-party-supremo-meets-union-ministers-to-seek-support-for-indigenous-people/'
202,202,b'MorungExpress',b'https://morungexpress.com/tripura-tribal-party-supremo-meets-union-ministers-to-seek-support-for-indigenous-people'
203,203,b'Eastern Mirror',b'https://easternmirrornagaland.com/tripura-tribal-party-supremo-meets-union-ministers-to-seek-support-for-indigenous-people/'
204,204,b'News9live',b'https://www.news9live.com/opinion-analysis/explained-why-are-the-tribals-demanding-a-separate-bhil-pradesh-2628659'
205,205,b'Economic Times',b'https://economictimes.indiatimes.com/industry/renewables/india-to-be-engine-of-green-energy-growth-mnre-minister-pralhad-joshi/articleshow/111864630.cms'
206,206,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/muda-scam-more-than-rs-3800-cr-transferred-to-cm-siddaramaiahs-wifes-name-claims-bjp/videoshow/111534176.cms'
207,207,b'Economic Times',b'https://economictimes.indiatimes.com/industry/renewables/government-issues-guidelines-for-rs-4950-crore-incentive-to-discoms-under-pm-surya-ghar-scheme/articleshow/111931529.cms'
208,208,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/creating-lots-of-confusion-union-minister-pralhad-joshi-on-demand-for-more-deputy-cms-in-karnataka/articleshow/111374624.cms'
209,209,b'Economic Times',b'https://economictimes.indiatimes.com/industry/renewables/1-28-cr-registrations-received-under-pm-surya-ghar-muft-bijli-yojana-minister/articleshow/111967568.cms'
210,210,b'Economic Times',b'https://economictimes.indiatimes.com/news/economy/policy/budget-2024-indias-economic-growth-will-be-shining-exception-says-fm-nirmala-sitharaman/articleshow/111948771.cms'
211,211,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/muda-scam-complaint-filed-against-karnataka-cm-siddaramaiah-nine-others/articleshow/111627844.cms'
212,212,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/pralhad-joshi-accuses-rahul-gandhi-and-siddaramaiah-of-involvement-in-karnataka-scams/articleshow/111723285.cms'
213,213,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/mahindra-car-rally-commemorating-25-years-of-kargil-vijay-diwas/articleshow/111499528.cms'
214,214,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/property-tax-concession-deadline-extended-to-july-31/articleshow/111546582.cms'
215,215,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/pralhad-joshi-challenges-cm-siddaramaiah-to-prove-innocence-in-muda-scam-before-hosting-ahinda-convention/articleshow/111546769.cms'
216,216,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/muda-scam-karnataka-cm-siddaramaiahs-2013-affidavit-for-assembly-polls-under-scanner/articleshow/111547490.cms'
217,217,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/two-children-among-13-dead-as-muv-rams-lorry-near-haveri/articleshow/111353663.cms'
218,218,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/karnataka-cm-siddaramaiah-faces-calls-to-resign-over-muda-scam/articleshow/111912461.cms'
219,219,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/union-minister-pralhad-joshi-inaugurates-nicu-at-chitaguppi-hospital/articleshow/111563486.cms'
220,220,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/ramappa-badiger-elected-as-23rd-mayor-of-hubballi-dharwad/articleshow/111373374.cms'
221,221,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/priyadarshinis-children-reunite-with-grandparents-in-dharwad/articleshow/111723094.cms'
222,222,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/bjp-busy-finalising-candidate-for-mayoral-poll/articleshow/111243790.cms'
223,223,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/forums-oppose-ramanna-badigers-nomination/articleshow/111243440.cms'
224,224,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/two-children-to-live-with-grandparents-10-months-after-moms-death/articleshow/111243219.cms'
225,225,b'NDTV',b'https://www.ndtv.com/india-news/dk-shivakumar-on-chief-minister-post-buzz-high-command-will-decide-based-on-my-work-5996614'
226,226,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/yogi-adityanath-union-minister-question-rahul-gandhis-maturity-after-lok-sabha-speech-101719839943519.html'
227,227,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/15-killed-as-van-rams-into-truck-in-karnataka-police-suspect-driver-dozed-off-101719600053321.html'
228,228,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/centre-to-mark-emergency-opposition-hits-out-101720810190161.html'
229,229,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/goa-officials-inspect-halted-kalasa-banduri-irrigation-project-in-belagavi-101720379459951.html'
230,230,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/behaving-like-a-traitor-bjp-lambasts-charanjit-singh-channi-for-backing-amritpal-singh-101721911813711.html'
231,231,b'Hindustan Times',b'https://www.hindustantimes.com/cities/bengaluru-news/basavaraj-bommai-seeks-cbi-investigation-into-muda-sites-allocation-scam-in-karnataka-101720415475665.html'
232,232,b'Hindustan Times',b'https://www.hindustantimes.com/cities/bengaluru-news/karnataka-bjp-to-hold-massive-protests-in-mysore-against-siddaramaiah-govt-in-alleged-muda-scam-101720700945869.html'
233,233,b'News18',b'https://www.news18.com/politics/i-dont-need-recommendation-high-command-will-decide-based-on-my-work-shivakumar-on-cms-post-8949189.html'
234,234,b'Zee News',b'https://zeenews.india.com/video/news/kiren-rijiju-issues-statement-on-neet-controversy-2761506.html'
235,235,b'Zee News',b'https://zeenews.india.com/india/determined-all-indians-regardless-of-religion-and-age-achieve-life-goals-nirmala-sitharaman-2769341.html'
236,236,b'India Today',b'https://www.indiatoday.in/india/karnataka/story/karnataka-cm-siddaramaiah-union-minister-pralhad-joshi-dk-shiv-kumar-deputy-chief-minister-congress-bjp-2560400-2024-06-30'
237,237,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/farm-scientist-teacher-sa-patil-is-no-more/article68407481.ece'
238,238,b'The Hindu',b'https://www.thehindu.com/opinion/op-ed/the-curse-of-speculation-in-karnataka/article68410723.ece'
239,239,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/ramappa-badiger-elected-hubballi-dharwad-mayor-durgamma-bijawad-deputy-mayor/article68348244.ece'
240,240,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/several-ministers-question-the-logic-of-demand-to-change-cm/article68352923.ece'
241,241,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/siddaramaiah-is-behind-the-demand-for-creating-three-deputy-cm-posts-says-pralhad-joshi/article68351795.ece'
242,242,b'english',b'https://news.abplive.com/videos/news/india-shikhar-sammelan-prahlad-joshi-claims-bjp-controls-prices-of-essential-commodities-abp-news-1705619'
243,243,b'english',b'https://news.abplive.com/videos/news/india-shikhar-sammelan-prahlad-joshi-on-how-budget-serves-nation-despite-global-crises-abp-news-1705607'
244,244,b'TimesNow',b'https://www.timesnownews.com/india/dk-shivakumar-high-command-to-decide-chief-minister-post-based-on-my-performance-article-111368276'
245,245,b'Business Standard',b'https://www.business-standard.com/india-news/muda-scam-complaint-filed-against-k-taka-cm-9-others-for-forgery-124071000405_1.html'
246,246,b'Business Insider India',b'https://www.businessinsider.in/budget/news/union-cabinet-meets-in-parliament-ahead-of-budget-presentation/articleshow/111947123.cms'
247,247,b'Business Insider India',b'https://www.businessinsider.in/budget/news/indias-economic-growth-will-be-shining-exception-fm-nirmala-sitharaman-presents-union-budget-2024-25/articleshow/111948425.cms'
248,248,b'Zee Business',b'https://www.zeebiz.com/union-budget/news-budget-2024-india-economic-growth-will-be-shining-exception-fm-nirmala-sitharaman-presents-pm-modi-government-july-23-303078'
249,249,b'Zee Business',b'https://www.zeebiz.com/economy-infra/news-pm-surya-ghar-scheme-government-issues-guidelines-for-rs-4950-crore-incentive-to-discoms-renewable-energy-pmsuryaghar-mnre-302771'
250,250,b'Zee Business',b'https://www.zeebiz.com/india/news-india-to-be-engine-of-green-energy-growth-mnre-minister-pralhad-joshi-302396'
251,251,b'The Hans India',b'https://www.thehansindia.com/news/cities/bengaluru/i-dont-need-recommendation-high-command-will-decide-based-on-my-work-shivakumar-on-cms-post-888193'
252,252,b'The Hans India',b'https://www.thehansindia.com/news/cities/bengaluru/no-need-for-sit-probe-in-muda-land-scam-ktaka-home-minister-890234'
253,253,b'Deccan Chronicle',b'https://www.deccanchronicle.com/union-budget-2024-live-update-indias-economic-growth-will-be-shining-exception-says-fm'
254,254,b'The Siasat Daily',b'https://www.siasat.com/no-need-for-sit-probe-in-muda-land-scam-ktaka-home-minister-3058145/'
255,255,b'mid-day',b'https://www.mid-day.com/news/india-news/article/union-budget-2024-cabinet-headed-by-pm-modi-clears-full-budget-23366936'
256,256,b'mid-day',b'https://www.mid-day.com/news/india-news/article/union-budget-2024-budget-provides-rs-1-48-lakh-cr-for-education-employment-says-nirmala-sitharaman-23366938'
257,257,b'mid-day',b'https://www.mid-day.com/news/india-news/article/union-budget-2024-finance-minister-nirmala-sitharaman-announces-revision-of-model-skill-loan-scheme-23366953'
258,258,b'Free Press Journal',b'https://www.freepressjournal.in/business/budget-2024-indias-economic-growth-will-be-shining-exception-says-finance-minister-nirmala-sitharaman'
259,259,b'Free Press Journal',b'https://www.freepressjournal.in/india/karnataka-complaint-filed-against-cm-siddaramaiah-9-others-for-alleged-forgery-in-muda-scam'
260,260,b'Free Press Journal',b'https://www.freepressjournal.in/business/budget-2024-union-cabinet-meets-in-parliament-ahead-of-budget-presentation-watch'
261,261,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3016018-tensions-rise-over-samvidhaan-hatya-diwas-declaration'
262,262,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3011839-karnataka-cm-faces-forgery-allegations-in-major-land-scam'
263,263,b'Devdiscourse',b'https://www.devdiscourse.com/article/business/3013380-us-india-business-council-meets-for-renewable-energy-collaboration'
264,264,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3017124-basavaraj-bommai-acknowledges-banajiga-communitys-role-in-karnatakas-unity'
265,265,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3012655-karnataka-bjp-plans-massive-protest-over-alleged-muda-land-scam'
266,266,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3027309-surya-ghar-yojana-swift-progress-towards-solar-powered-homes'
267,267,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3023003-india-poised-to-lead-global-green-energy-revolution'
268,268,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3025816-union-minister-announces-rs-4950-crore-incentives-for-discoms-under-pm-surya-ghar-scheme'
269,269,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3029459-union-minister-pralhad-joshi-accuses-karnataka-cm-of-fund-misuse-and-scams'
270,270,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3001132-well-planned-pralhad-joshi-slams-cm-siddaramaiah-over-demand-for-more-deputy-cms-in-karnataka'
271,271,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3026033-union-cabinet-meets-in-parliament-ahead-of-budget-presentation'
272,272,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3026036-union-cabinet-approves-budget-2024-25-highlights-economic-survey-insights'
273,273,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3026039-union-budget-2024-a-milestone-towards-viksit-bharat-says-up-finance-minister'
274,274,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/2994683-disheartening-that-congress-has-nominated-its-candidate-nda-leaders-on-speaker-election'
275,275,b'LatestLY',b'https://www.latestly.com/agency-news/latest-news-india-to-be-engine-of-green-energy-growth-mnre-minister-pralhad-joshi-6122502.html'
276,276,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-karnataka-would-not-have-been-unified-without-s-nijalingappa-mp-basavaraj-bommai-6110270.html'
277,277,b'LatestLY',b'https://www.latestly.com/agency-news/latest-news-govt-issues-guidelines-for-rs-4950-cr-incentive-to-discoms-under-pm-surya-ghar-scheme-6128982.html'
278,278,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-hope-budget-2024-provides-relief-from-rising-inflation-unemployment-priyanka-chaturvedi-6130676.html'
279,279,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-lop-in-lok-sabha-rahul-gandhi-arrives-in-parliament-ahead-of-budget-presentation-6130575.html'
280,280,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-union-cabinet-meets-in-parliament-ahead-of-budget-presentation-6130498.html'
281,281,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-union-minister-pralhad-joshi-demands-impartial-investigation-into-alleged-muda-scam-appeals-to-state-govt-to-transfer-it-to-cbi-6091187.html'
282,282,b'LatestLY',b'https://www.latestly.com/agency-news/latest-news-govt-receives-over-1-28-cr-registrations-under-pm-surya-ghar-muft-bijli-yojana-union-min-joshi-6132273.html'
283,283,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-former-cm-basavaraj-bommai-seeks-cbi-investigation-into-muda-sites-allocation-scam-6093393.html'
284,284,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-karnataka-bjp-to-hold-massive-protests-in-mysore-against-siddaramaiah-govt-in-alleged-muda-scam-6101318.html'
285,285,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-union-minister-pralhad-joshi-takes-on-karnataka-cm-alleging-misuse-of-funds-demands-cbi-probe-6136482.html'
286,286,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-muda-scam-complaint-filed-against-karnataka-cm-siddaramaiah-9-others-6099573.html'
287,287,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/union-minister-pralhad-joshi-demands-impartial-investigation-into-alleged-muda-scam-appeals-to-state-govt-to-transfer-it-to-cbi20240706193212/'
288,288,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/well-planned-pralhad-joshi-slams-cm-siddaramaiah-over-demand-for-more-deputy-cms-in-karnataka20240630161124/'
289,289,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/former-cm-basavaraj-bommai-seeks-cbi-investigation-into-muda-sites-allocation-scam20240707220336/'
290,290,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/union-cabinet-meets-in-parliament-ahead-of-budget-presentation20240723103851/'
291,291,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/budget-to-be-milestone-in-journey-of-viksit-bharat-uttar-pradesh-finance-minister-suresh-kumar-khanna20240723105256/'
292,292,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/creating-lots-of-confusion-union-minister-pralhad-joshi-on-demand-for-more-deputy-cms-in-karnataka20240630084123/'
293,293,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/lop-in-lok-sabha-rahul-gandhi-arrives-in-parliament-ahead-of-budget-presentation20240723110642/'
294,294,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/indias-economic-growth-will-be-shining-exception-fm-nirmala-sitharaman-presents-union-budget-2024-2520240723111316/'
295,295,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/muda-scam-complaint-filed-against-karnataka-cm-siddaramaiah-9-others20240710123749/'
296,296,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/karnataka-would-not-have-been-unified-without-s-nijalingappa-mp-basavaraj-bommai20240714220844/'
297,297,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/karnataka-bjp-to-hold-massive-protests-in-mysore-against-siddaramaiah-govt-in-alleged-muda-scam20240710215741/'
298,298,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/union-minister-pralhad-joshi-takes-on-karnataka-cm-alleging-misuse-of-funds-demands-cbi-probe20240725135201/'
299,299,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/congress-is-only-bothered-about-headlines-pralhad-joshi-hits-out-at-jairam-ramesh-over-his-headline-grabbing-exercise-remark20240713171518/'
300,300,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/disheartening-that-congress-has-nominated-its-candidate-nda-leaders-on-speaker-election20240625141820/'
301,301,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/what-indira-ji-did-in-1975-was-samvidhan-ka-hatya-says-pralhad-joshi20240712190204/'
302,302,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/hope-budget-2024-provides-relief-from-rising-inflation-unemployment-priyanka-chaturvedi20240723114936/'
303,303,b'The Statesman',b'https://www.thestatesman.com/india/indias-economic-growth-will-be-shining-exception-fm-nirmala-sitharaman-presents-union-budget-2024-25-1503323608.html'
304,304,b'Social News XYZ',b'https://www.socialnews.xyz/2024/06/29/i-dont-need-recommendation-high-command-will-decide-based-on-my-work-shivakumar-on-cms-post/'
305,305,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-meets-railways-loco-pilots-they-complain-of-inadequate-rest/articleshow/111518705.cms'
306,306,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/anger-against-independents-joining-bjp-helped-congress-win-dehra-nalagarh-bypolls-pratibha-singh/articleshow/111711926.cms'
307,307,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/will-ensure-hardworking-labourers-get-full-rights-respect-rahul-gandhi/articleshow/111533735.cms'
308,308,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-chosen-to-receive-oommen-chandy-award/articleshow/111900848.cms'
309,309,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/india-needs-national-legal-social-security-architecture-for-gig-workers-congress/articleshow/111656985.cms'
310,310,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/my-bharat-jodo-yatra-was-inspired-by-rajasekhara-reddys-2003-yatra-across-andhra-rahul-gandhi/articleshow/111581869.cms'
311,311,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-has-significantly-matured-as-politician-will-be-tested-as-opposition-leader-amartya-sen/articleshow/111773070.cms'
312,312,b'The Times of India',b'https://timesofindia.indiatimes.com/india/political-start-ups-in-jammu-and-kashmir-a-growing-trend-with-limited-impact/articleshow/111553894.cms'
